instance,sharpsat_tw_const1e3,sharpsat_tw_const1e7,sharpsat_tw_form1,sharpsat_tw_form2,sharpsat_tw_form2_noact,sharpsat_tw_form2_nofreq,sharpsat_tw_form2_noact_nofreq
Planning/pddlXpSym/comm_p02_p_t2.cnf,901.15,900.37,900.25,900.2800000000001,900.5,900.39,900.39
Planning/pddlXpSym/comm_p02_p_t3.cnf,900.44,900.6199999999999,900.69,900.63,900.5999999999999,900.54,900.6
Planning/pddlXpSym/comm_p02_p_t4.cnf,900.82,900.69,900.6800000000001,900.71,900.6899999999999,900.6899999999999,900.78
Planning/pddlXpSym/comm_p02_p_t5.cnf,901.1800000000001,900.75,900.87,900.8599999999999,900.9399999999999,900.9,901.01
Planning/pddlXpSym/comm_p02_p_t6.cnf,901.4300000000001,901.35,902.5500000000001,901.2,901.3499999999999,901.39,901.4100000000001
Planning/pddlXpSym/comm_p02_p_t7.cnf,902.03,901.62,901.78,901.6899999999999,901.4000000000001,901.6600000000001,901.37
Planning/pddlXpSym/comm_p02_p_t8.cnf,902.6,904.3399999999999,902.0400000000001,902.02,901.83,902.14,901.86
Planning/pddlXpSym/comm_p02_p_t9.cnf,902.7199999999999,902.1,902.2099999999999,902.04,901.83,902.0100000000001,901.97
Planning/pddlXpSym/comm_p03_p_t10.cnf,914.65,907.73,907.78,907.7199999999999,906.35,907.0699999999999,906.87
Planning/pddlXpSym/comm_p03_p_t1.cnf,688.74,688.85,688.85,688.8,688.81,689.0899999999999,688.84
Planning/pddlXpSym/comm_p03_p_t2.cnf,900.79,900.8100000000001,900.8199999999999,900.83,900.71,900.76,900.9399999999999
Planning/pddlXpSym/comm_p03_p_t3.cnf,901.21,901.24,900.93,901.1,900.96,901.11,901.1899999999999
Planning/pddlXpSym/comm_p03_p_t4.cnf,901.86,901.77,901.86,901.84,901.6600000000001,901.5999999999999,901.71
Planning/pddlXpSym/comm_p03_p_t5.cnf,902.56,902.7299999999999,902.99,902.54,902.25,902.36,902.5799999999999
Planning/pddlXpSym/comm_p03_p_t6.cnf,903.54,903.24,903.24,903.48,902.98,903.1,903.54
Planning/pddlXpSym/comm_p03_p_t7.cnf,905.13,904.5699999999999,904.8399999999999,904.52,904.0300000000001,904.89,904.37
Planning/pddlXpSym/comm_p03_p_t8.cnf,908.72,904.77,911.73,904.79,904.33,904.57,904.4300000000001
Planning/pddlXpSym/comm_p03_p_t9.cnf,908.39,906.96,906.64,907.01,905.64,906.58,906.02
Planning/pddlXpSym/comm_p04_p_t10.cnf,968.34,960.8399999999999,960.52,960.4499999999999,956.2,939.09,935.8
Planning/pddlXpSym/comm_p04_p_t1.cnf,700.5300000000001,700.51,700.55,700.59,700.45,700.56,700.5699999999999
Planning/pddlXpSym/comm_p04_p_t2.cnf,901.39,901.6600000000001,901.5300000000001,901.58,901.42,901.53,901.67
Planning/pddlXpSym/comm_p04_p_t3.cnf,903.78,902.15,902.2099999999999,902.0,902.0,902.05,902.48
Planning/pddlXpSym/comm_p04_p_t4.cnf,917.96,907.61,906.98,907.0600000000001,906.48,906.71,906.66
Planning/pddlXpSym/comm_p04_p_t5.cnf,905.23,905.5799999999999,905.58,905.36,905.1300000000001,905.48,906.09
Planning/pddlXpSym/comm_p04_p_t6.cnf,910.78,909.02,908.47,908.1600000000001,907.6099999999999,908.61,909.16
Planning/pddlXpSym/comm_p04_p_t7.cnf,911.47,910.3100000000001,910.4,910.26,908.9499999999999,910.4100000000001,911.4399999999999
Planning/pddlXpSym/comm_p04_p_t8.cnf,913.8299999999999,912.4000000000001,912.06,912.0,911.55,912.07,912.81
Planning/pddlXpSym/comm_p04_p_t9.cnf,927.78,925.3399999999999,925.4100000000001,925.3399999999999,920.73,924.04,922.58
Planning/pddlXpSym/comm_p05_p_t10.cnf,1012.41,1028.8,1030.45,1028.08,1007.99,1004.55,1000.28
Planning/pddlXpSym/comm_p05_p_t1.cnf,708.9599999999999,708.6,708.65,708.61,708.6300000000001,708.5500000000001,708.6
Planning/pddlXpSym/comm_p05_p_t2.cnf,903.0799999999999,902.39,902.55,902.56,902.3,902.72,903.1700000000001
Planning/pddlXpSym/comm_p05_p_t3.cnf,903.9000000000001,904.25,904.62,904.29,903.77,904.24,905.34
Planning/pddlXpSym/comm_p05_p_t4.cnf,917.9399999999999,919.84,918.99,918.97,916.77,920.28,922.75
Planning/pddlXpSym/comm_p05_p_t5.cnf,914.1500000000001,912.35,911.6700000000001,911.5,911.92,911.7099999999999,915.41
Planning/pddlXpSym/comm_p05_p_t6.cnf,926.68,919.69,919.92,919.92,918.16,921.08,925.1
Planning/pddlXpSym/comm_p05_p_t7.cnf,935.31,928.2299999999999,928.3199999999999,927.61,926.51,929.83,934.49
Planning/pddlXpSym/comm_p05_p_t8.cnf,957.63,964.89,965.22,965.8299999999999,946.8199999999999,955.5400000000001,948.42
Planning/pddlXpSym/comm_p05_p_t9.cnf,978.98,962.46,962.7,961.01,956.03,961.47,960.85
Planning/pddlXpSym/comm_p10_p_t10.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t1.cnf,727.48,727.48,727.45,727.4300000000001,727.6600000000001,727.77,732.37
Planning/pddlXpSym/comm_p10_p_t2.cnf,997.83,1042.3,1042.03,1040.96,1071.1,1035.51,1264.73
Planning/pddlXpSym/comm_p10_p_t3.cnf,1093.72,1078.74,1080.48,1080.9599999999998,1075.84,1096.68,2179.57
Planning/pddlXpSym/comm_p10_p_t4.cnf,1256.09,2282.9900000000002,2247.59,2247.04,1958.3799999999999,2500.6099999999997,3107.26
Planning/pddlXpSym/comm_p10_p_t5.cnf,4069.94,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t6.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t7.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t8.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t9.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d12_g6_p_t10.cnf,900.0300000000001,899.9300000000001,899.89,899.87,899.9,899.87,899.9100000000001
Planning/pddlXpSym/emptyroom_d12_g6_p_t1.cnf,899.6,899.67,899.6999999999999,899.6,899.62,899.5899999999999,899.77
Planning/pddlXpSym/emptyroom_d12_g6_p_t2.cnf,899.64,899.7099999999999,899.7,899.7099999999999,899.62,899.5699999999999,899.6500000000001
Planning/pddlXpSym/emptyroom_d12_g6_p_t3.cnf,899.75,899.8199999999999,899.73,899.8000000000001,899.74,899.75,899.8100000000001
Planning/pddlXpSym/emptyroom_d12_g6_p_t4.cnf,899.61,899.65,899.6800000000001,899.6899999999999,899.74,899.74,899.71
Planning/pddlXpSym/emptyroom_d12_g6_p_t5.cnf,899.6899999999999,899.73,899.72,899.71,899.76,899.68,899.73
Planning/pddlXpSym/emptyroom_d12_g6_p_t6.cnf,899.74,899.77,899.83,899.65,899.8000000000001,899.72,899.77
Planning/pddlXpSym/emptyroom_d12_g6_p_t7.cnf,899.86,899.76,899.75,899.7299999999999,899.8,899.8299999999999,899.79
Planning/pddlXpSym/emptyroom_d12_g6_p_t8.cnf,899.92,899.8100000000001,899.72,899.75,899.91,899.79,899.75
Planning/pddlXpSym/emptyroom_d12_g6_p_t9.cnf,899.9000000000001,899.8199999999999,899.85,899.82,899.83,899.7199999999999,899.79
Planning/pddlXpSym/emptyroom_d16_g8_p_t10.cnf,900.81,900.05,900.03,900.03,900.13,899.9200000000001,899.96
Planning/pddlXpSym/emptyroom_d16_g8_p_t1.cnf,899.5300000000001,899.6,899.53,899.6600000000001,899.71,899.68,899.6800000000001
Planning/pddlXpSym/emptyroom_d16_g8_p_t2.cnf,899.72,899.6899999999999,899.75,899.66,899.76,899.7800000000001,899.68
Planning/pddlXpSym/emptyroom_d16_g8_p_t3.cnf,899.7,899.64,899.76,899.7099999999999,899.8100000000001,899.57,899.79
Planning/pddlXpSym/emptyroom_d16_g8_p_t4.cnf,899.79,899.72,899.6600000000001,899.75,899.74,899.7,899.74
Planning/pddlXpSym/emptyroom_d16_g8_p_t5.cnf,899.87,899.74,899.81,899.7099999999999,899.75,899.72,899.7900000000001
Planning/pddlXpSym/emptyroom_d16_g8_p_t6.cnf,899.85,899.8100000000001,899.84,899.89,899.87,899.79,899.69
Planning/pddlXpSym/emptyroom_d16_g8_p_t7.cnf,900.1899999999999,899.8399999999999,899.8000000000001,899.89,899.9,899.76,899.95
Planning/pddlXpSym/emptyroom_d16_g8_p_t8.cnf,900.3399999999999,899.91,899.94,899.9300000000001,899.84,899.86,899.9399999999999
Planning/pddlXpSym/emptyroom_d16_g8_p_t9.cnf,900.84,899.86,899.92,899.9200000000001,899.96,899.9,899.9599999999999
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t10.cnf,2458.29,1341.8500000000001,1348.15,1347.6999999999998,1271.5400000000002,1422.6299999999999,1435.1000000000001
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t1.cnf,899.68,899.64,899.7199999999999,899.67,899.74,899.63,899.68
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf,899.72,899.65,899.69,899.6800000000001,899.6700000000001,899.7199999999999,899.77
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t3.cnf,899.77,899.74,899.7299999999999,899.76,899.6400000000001,899.8,900.0
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t4.cnf,899.8499999999999,899.83,900.39,899.88,899.9000000000001,900.53,902.7
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t5.cnf,977.5699999999999,1002.38,1002.75,1002.94,988.17,953.14,948.1500000000001
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t6.cnf,1035.76,1032.39,1034.0700000000002,1032.49,1016.6899999999999,996.74,1002.97
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t7.cnf,1106.92,1016.31,1016.49,1016.35,1010.08,1017.8000000000001,1037.68
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t8.cnf,2542.41,1125.98,1124.23,1125.68,1104.8500000000001,1082.0,1081.61
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t9.cnf,4639.15,1180.28,1189.03,1179.67,1138.32,1131.81,1104.54
Planning/pddlXpSym/emptyroom_d24_g12_p_t10.cnf,909.92,900.5200000000001,900.64,900.72,901.12,900.26,900.59
Planning/pddlXpSym/emptyroom_d24_g12_p_t1.cnf,899.7199999999999,899.6800000000001,899.66,899.66,899.6800000000001,899.7,899.62
Planning/pddlXpSym/emptyroom_d24_g12_p_t2.cnf,899.61,899.77,899.62,899.76,899.74,899.67,899.65
Planning/pddlXpSym/emptyroom_d24_g12_p_t3.cnf,899.7700000000001,899.72,899.87,899.6800000000001,899.7700000000001,899.62,899.76
Planning/pddlXpSym/emptyroom_d24_g12_p_t4.cnf,899.86,899.81,899.9,899.8199999999999,899.66,899.82,899.75
Planning/pddlXpSym/emptyroom_d24_g12_p_t5.cnf,900.29,899.87,899.91,899.89,899.94,899.88,899.85
Planning/pddlXpSym/emptyroom_d24_g12_p_t6.cnf,900.08,900.01,899.9399999999999,899.96,899.97,899.9499999999999,899.97
Planning/pddlXpSym/emptyroom_d24_g12_p_t7.cnf,900.67,900.09,900.07,899.96,899.9300000000001,899.9300000000001,900.02
Planning/pddlXpSym/emptyroom_d24_g12_p_t8.cnf,912.2,900.1999999999999,900.0500000000001,900.12,900.13,900.0500000000001,900.1
Planning/pddlXpSym/emptyroom_d24_g12_p_t9.cnf,908.56,900.2,900.21,900.17,900.1999999999999,900.21,900.89
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t10.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t1.cnf,899.75,899.75,899.73,899.67,899.65,899.6999999999999,899.74
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t2.cnf,899.75,899.7199999999999,899.65,899.81,899.65,899.74,899.77
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t3.cnf,899.82,899.76,899.8,899.73,899.73,899.94,900.6099999999999
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf,899.91,900.09,900.03,900.04,900.0200000000001,901.5,910.23
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t5.cnf,900.8,900.76,900.84,900.77,900.78,929.31,941.05
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t6.cnf,903.39,903.89,903.42,903.3,903.26,1018.4399999999999,1037.85
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t8.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf,1068.1899999999998,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d4_g2_p_t10.cnf,899.72,899.66,899.7,899.67,899.67,899.67,899.76
Planning/pddlXpSym/emptyroom_d4_g2_p_t1.cnf,899.25,899.47,899.25,899.44,899.3900000000001,899.41,899.4
Planning/pddlXpSym/emptyroom_d4_g2_p_t2.cnf,899.57,899.5699999999999,899.51,899.5699999999999,899.55,899.61,899.66
Planning/pddlXpSym/emptyroom_d4_g2_p_t3.cnf,899.4899999999999,899.65,899.64,899.6400000000001,899.5500000000001,899.7,899.65
Planning/pddlXpSym/emptyroom_d4_g2_p_t4.cnf,899.5799999999999,899.65,899.59,899.63,899.65,899.54,899.88
Planning/pddlXpSym/emptyroom_d4_g2_p_t5.cnf,899.6700000000001,899.6899999999999,899.64,899.6899999999999,899.6,899.63,899.6999999999999
Planning/pddlXpSym/emptyroom_d4_g2_p_t6.cnf,899.7199999999999,899.69,899.63,899.6700000000001,899.7,899.63,899.72
Planning/pddlXpSym/emptyroom_d4_g2_p_t7.cnf,899.71,899.63,899.6800000000001,899.67,899.6500000000001,899.6700000000001,899.67
Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf,899.6600000000001,899.75,900.09,899.7099999999999,899.69,899.68,899.6600000000001
Planning/pddlXpSym/emptyroom_d4_g2_p_t9.cnf,899.6899999999999,899.6999999999999,899.72,899.7,899.7199999999999,899.76,899.75
Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf,900.01,899.88,899.9499999999999,899.87,899.91,900.3,899.8499999999999
Planning/pddlXpSym/emptyroom_d8_g4_p_t1.cnf,899.61,899.6,899.6600000000001,899.5400000000001,899.55,899.6,899.65
Planning/pddlXpSym/emptyroom_d8_g4_p_t2.cnf,899.64,899.7,899.58,899.7099999999999,899.65,899.6899999999999,899.6800000000001
Planning/pddlXpSym/emptyroom_d8_g4_p_t3.cnf,899.63,899.6400000000001,899.7,899.66,899.68,899.6600000000001,899.69
Planning/pddlXpSym/emptyroom_d8_g4_p_t4.cnf,899.6899999999999,899.68,899.78,899.63,899.66,899.71,899.6999999999999
Planning/pddlXpSym/emptyroom_d8_g4_p_t5.cnf,899.74,899.74,899.77,899.7800000000001,899.77,899.7,899.76
Planning/pddlXpSym/emptyroom_d8_g4_p_t6.cnf,899.8,899.77,899.79,899.63,899.89,899.8199999999999,899.8
Planning/pddlXpSym/emptyroom_d8_g4_p_t7.cnf,899.78,899.73,899.77,899.78,899.83,899.83,899.8299999999999
Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf,899.9200000000001,899.71,899.71,899.88,899.86,899.88,899.86
Planning/pddlXpSym/emptyroom_d8_g4_p_t9.cnf,899.9200000000001,899.72,899.73,899.89,899.84,899.92,899.92
Planning/pddlXpSym/family_grid_new_dispose_4_1_p_t1.cnf,733.01,733.0899999999999,733.25,733.3199999999999,733.21,733.23,733.1999999999999
Planning/pddlXpSym/family_grid_new_dispose_4_1_p_t2.cnf,2158.7999999999997,1961.67,1965.98,1967.75,1965.8999999999999,1955.3799999999999,1955.81
Planning/pddlXpSym/flip_1_p_t10.cnf,899.5,899.55,899.45,899.47,899.64,899.49,899.5699999999999
Planning/pddlXpSym/flip_1_p_t1.cnf,898.3199999999999,898.64,898.6899999999999,898.21,898.46,898.55,898.49
Planning/pddlXpSym/flip_1_p_t2.cnf,899.02,898.97,898.73,898.89,898.56,898.8699999999999,898.8299999999999
Planning/pddlXpSym/flip_1_p_t3.cnf,899.07,899.14,899.0600000000001,898.47,899.9300000000001,898.97,898.86
Planning/pddlXpSym/flip_1_p_t4.cnf,898.76,899.12,898.97,899.26,899.2,899.0999999999999,899.33
Planning/pddlXpSym/flip_1_p_t5.cnf,899.2700000000001,899.16,898.52,899.38,899.3800000000001,899.3499999999999,899.37
Planning/pddlXpSym/flip_1_p_t6.cnf,899.42,899.16,899.43,899.32,899.37,899.9399999999999,899.33
Planning/pddlXpSym/flip_1_p_t7.cnf,899.58,899.51,899.4399999999999,899.5200000000001,899.5,899.54,899.2900000000001
Planning/pddlXpSym/flip_1_p_t8.cnf,899.53,899.37,899.37,899.56,899.52,899.57,899.5
Planning/pddlXpSym/flip_1_p_t9.cnf,899.43,899.58,899.58,899.42,899.66,899.52,899.5999999999999
Planning/pddlXpSym/flip_no_action_1_p_t10.cnf,899.39,899.59,899.5600000000001,899.58,899.57,899.54,899.5899999999999
Planning/pddlXpSym/flip_no_action_1_p_t1.cnf,899.05,899.0699999999999,898.98,899.13,899.12,899.2199999999999,899.08
Planning/pddlXpSym/flip_no_action_1_p_t2.cnf,898.97,899.0999999999999,898.9000000000001,898.9200000000001,899.09,899.16,899.06
Planning/pddlXpSym/flip_no_action_1_p_t3.cnf,899.0799999999999,899.25,899.16,899.08,899.2099999999999,899.2,899.2
Planning/pddlXpSym/flip_no_action_1_p_t4.cnf,899.28,899.4200000000001,899.3399999999999,899.39,899.14,899.49,899.26
Planning/pddlXpSym/flip_no_action_1_p_t5.cnf,899.38,899.56,899.44,899.48,899.5400000000001,899.93,899.5600000000001
Planning/pddlXpSym/flip_no_action_1_p_t6.cnf,899.45,899.51,899.4,899.5400000000001,899.5600000000001,899.54,899.48
Planning/pddlXpSym/flip_no_action_1_p_t7.cnf,899.4399999999999,899.5999999999999,899.51,899.48,899.48,899.5999999999999,899.61
Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,899.5,899.64,899.4399999999999,899.48,899.6,899.61,899.53
Planning/pddlXpSym/flip_no_action_1_p_t9.cnf,899.49,899.6800000000001,899.48,899.55,899.57,899.64,899.62
Planning/pddlXpSym/logistics_p2_2_2_p_t1.cnf,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/ring2_r6_p_t10.cnf,915.72,910.6899999999999,911.42,910.6,910.39,912.09,911.3199999999999
Planning/pddlXpSym/ring2_r6_p_t1.cnf,899.33,899.58,899.61,899.5699999999999,899.63,899.64,899.63
Planning/pddlXpSym/ring2_r6_p_t2.cnf,899.62,899.6800000000001,899.4499999999999,899.64,899.62,899.63,899.63
Planning/pddlXpSym/ring2_r6_p_t3.cnf,899.57,899.64,899.69,899.6700000000001,899.72,899.6600000000001,899.72
Planning/pddlXpSym/ring2_r6_p_t4.cnf,899.6999999999999,899.75,899.62,899.7,899.8,899.76,899.6800000000001
Planning/pddlXpSym/ring2_r6_p_t5.cnf,900.59,900.66,900.77,900.81,900.57,901.0,900.3000000000001
Planning/pddlXpSym/ring2_r6_p_t6.cnf,901.1500000000001,900.9300000000001,900.86,900.84,900.93,901.0400000000001,900.89
Planning/pddlXpSym/ring2_r6_p_t7.cnf,904.3399999999999,903.74,903.57,903.62,903.29,904.0500000000001,903.5200000000001
Planning/pddlXpSym/ring2_r6_p_t8.cnf,907.5699999999999,905.98,906.07,906.23,906.1400000000001,906.35,905.96
Planning/pddlXpSym/ring2_r6_p_t9.cnf,913.71,914.22,914.4599999999999,914.65,934.47,911.9300000000001,911.4399999999999
Planning/pddlXpSym/ring2_r8_p_t10.cnf,1355.55,1149.61,1155.78,1147.18,1139.3799999999999,1132.92,1120.0
Planning/pddlXpSym/ring2_r8_p_t1.cnf,899.35,899.62,899.61,899.6,899.5600000000001,899.59,899.67
Planning/pddlXpSym/ring2_r8_p_t2.cnf,899.5500000000001,899.6899999999999,899.55,899.59,899.62,899.65,899.49
Planning/pddlXpSym/ring2_r8_p_t3.cnf,899.61,899.71,899.6700000000001,899.67,899.73,899.71,899.5699999999999
Planning/pddlXpSym/ring2_r8_p_t4.cnf,899.72,899.75,899.58,899.74,899.81,899.63,899.8000000000001
Planning/pddlXpSym/ring2_r8_p_t5.cnf,901.24,901.22,901.36,901.25,900.97,901.4799999999999,901.0
Planning/pddlXpSym/ring2_r8_p_t6.cnf,904.27,910.0,910.07,909.92,910.2199999999999,909.48,908.57
Planning/pddlXpSym/ring2_r8_p_t7.cnf,936.1600000000001,1013.18,1014.4200000000001,1018.2,996.9,951.97,936.28
Planning/pddlXpSym/ring2_r8_p_t8.cnf,961.27,992.36,992.49,994.63,993.6999999999999,990.07,986.23
Planning/pddlXpSym/ring2_r8_p_t9.cnf,1262.23,1319.3100000000002,1324.63,1337.93,1300.25,1177.8600000000001,1167.49
Planning/pddlXpSym/ring_3_p_t10.cnf,900.03,899.97,899.87,899.86,899.8299999999999,900.01,899.99
Planning/pddlXpSym/ring_3_p_t1.cnf,591.14,591.06,591.1,591.11,591.16,591.11,591.0600000000001
Planning/pddlXpSym/ring_3_p_t2.cnf,899.56,899.6,899.76,899.6,899.57,899.59,899.51
Planning/pddlXpSym/ring_3_p_t3.cnf,899.5699999999999,899.71,899.72,899.8199999999999,899.7,899.65,899.73
Planning/pddlXpSym/ring_3_p_t4.cnf,899.74,899.72,899.73,899.71,899.56,899.66,899.73
Planning/pddlXpSym/ring_3_p_t5.cnf,899.71,899.59,899.79,899.72,899.71,899.49,899.75
Planning/pddlXpSym/ring_3_p_t6.cnf,899.8399999999999,899.8,899.77,899.7900000000001,899.74,899.71,899.77
Planning/pddlXpSym/ring_3_p_t7.cnf,899.81,899.86,899.76,899.8199999999999,899.76,899.78,899.8399999999999
Planning/pddlXpSym/ring_3_p_t8.cnf,899.6999999999999,899.8100000000001,899.72,899.76,899.82,899.74,899.8000000000001
Planning/pddlXpSym/ring_3_p_t9.cnf,899.89,899.9,899.8,899.65,899.8800000000001,899.9,899.7900000000001
Planning/pddlXpSym/ring_4_p_t10.cnf,901.73,901.26,901.3,901.31,901.01,901.11,900.98
Planning/pddlXpSym/ring_4_p_t1.cnf,586.68,586.64,586.68,586.7,586.7299999999999,586.6800000000001,586.71
Planning/pddlXpSym/ring_4_p_t2.cnf,899.59,899.6700000000001,899.6500000000001,899.94,899.52,899.7299999999999,899.74
Planning/pddlXpSym/ring_4_p_t3.cnf,899.67,899.83,899.67,899.71,899.8100000000001,899.72,899.92
Planning/pddlXpSym/ring_4_p_t4.cnf,899.66,899.6800000000001,899.6999999999999,899.79,899.7900000000001,899.77,899.9300000000001
Planning/pddlXpSym/ring_4_p_t5.cnf,899.8199999999999,899.95,900.24,899.95,899.95,899.9100000000001,899.9
Planning/pddlXpSym/ring_4_p_t6.cnf,900.05,900.02,899.9300000000001,899.94,899.95,899.96,900.0
Planning/pddlXpSym/ring_4_p_t7.cnf,900.53,900.41,900.56,900.47,900.31,900.4599999999999,900.5
Planning/pddlXpSym/ring_4_p_t8.cnf,901.0999999999999,901.08,901.13,901.0400000000001,901.02,900.95,900.86
Planning/pddlXpSym/ring_4_p_t9.cnf,901.08,901.3,901.06,901.16,900.92,901.1400000000001,900.86
Planning/pddlXpSym/ring_5_p_t10.cnf,909.15,925.16,909.3,908.95,908.6,909.27,908.22
Planning/pddlXpSym/ring_5_p_t1.cnf,583.92,583.96,583.9000000000001,584.0,584.03,584.01,583.97
Planning/pddlXpSym/ring_5_p_t2.cnf,899.71,899.8100000000001,899.7700000000001,899.74,899.9300000000001,899.65,899.91
Planning/pddlXpSym/ring_5_p_t3.cnf,899.8100000000001,899.8100000000001,899.74,899.77,899.89,899.82,899.84
Planning/pddlXpSym/ring_5_p_t4.cnf,899.64,899.78,899.82,899.84,899.84,899.86,899.9000000000001
Planning/pddlXpSym/ring_5_p_t5.cnf,900.53,900.78,900.84,900.67,900.37,900.92,900.19
Planning/pddlXpSym/ring_5_p_t6.cnf,901.34,900.8000000000001,900.7900000000001,900.87,900.75,900.8199999999999,900.8
Planning/pddlXpSym/ring_5_p_t7.cnf,903.6,903.31,903.3199999999999,903.76,902.88,903.23,903.07
Planning/pddlXpSym/ring_5_p_t8.cnf,904.01,903.6999999999999,903.7800000000001,903.59,903.4,903.41,903.43
Planning/pddlXpSym/ring_5_p_t9.cnf,907.68,907.11,907.3199999999999,906.99,906.45,907.27,906.51
Planning/pddlXpSym/safe_safe_10_p_t10.cnf,899.63,899.64,899.52,899.63,899.7,899.63,899.67
Planning/pddlXpSym/safe_safe_10_p_t1.cnf,899.4599999999999,899.61,899.48,899.51,899.5699999999999,899.5999999999999,899.5
Planning/pddlXpSym/safe_safe_10_p_t2.cnf,899.45,899.58,899.57,899.59,899.6,899.63,899.66
Planning/pddlXpSym/safe_safe_10_p_t3.cnf,899.54,899.64,899.53,899.7,899.6,899.63,899.6800000000001
Planning/pddlXpSym/safe_safe_10_p_t4.cnf,899.65,899.72,899.51,899.64,899.6400000000001,899.6800000000001,899.67
Planning/pddlXpSym/safe_safe_10_p_t5.cnf,899.67,899.75,899.46,899.6700000000001,899.6,899.5300000000001,899.62
Planning/pddlXpSym/safe_safe_10_p_t6.cnf,899.59,899.7,899.5999999999999,899.67,899.61,899.69,899.65
Planning/pddlXpSym/safe_safe_10_p_t7.cnf,899.6,899.67,899.61,899.4100000000001,899.67,899.6,899.64
Planning/pddlXpSym/safe_safe_10_p_t8.cnf,899.59,899.65,899.5699999999999,899.51,899.7299999999999,899.73,899.5799999999999
Planning/pddlXpSym/safe_safe_10_p_t9.cnf,899.65,899.74,899.7,899.64,899.75,899.5400000000001,899.66
Planning/pddlXpSym/safe_safe_2_p_t10.cnf,899.51,899.69,899.5799999999999,899.7,899.62,899.61,899.7
Planning/pddlXpSym/safe_safe_2_p_t1.cnf,899.36,899.35,899.2,899.43,899.35,899.48,899.47
Planning/pddlXpSym/safe_safe_2_p_t2.cnf,899.3,899.5699999999999,899.5200000000001,899.5799999999999,899.49,899.5,899.59
Planning/pddlXpSym/safe_safe_2_p_t3.cnf,899.5400000000001,899.51,899.47,899.64,899.63,899.54,899.51
Planning/pddlXpSym/safe_safe_2_p_t4.cnf,899.42,899.64,899.48,899.5699999999999,899.55,899.6500000000001,899.4499999999999
Planning/pddlXpSym/safe_safe_2_p_t5.cnf,899.45,899.67,899.59,899.96,899.71,899.52,899.55
Planning/pddlXpSym/safe_safe_2_p_t6.cnf,899.62,899.52,899.58,899.57,899.59,899.5899999999999,899.55
Planning/pddlXpSym/safe_safe_2_p_t7.cnf,899.59,899.64,899.51,899.59,899.5600000000001,899.58,899.59
Planning/pddlXpSym/safe_safe_2_p_t8.cnf,899.47,899.6600000000001,899.5500000000001,899.68,899.51,899.3299999999999,899.6899999999999
Planning/pddlXpSym/safe_safe_2_p_t9.cnf,899.5,899.5500000000001,899.62,899.5200000000001,899.55,899.5600000000001,899.6500000000001
Planning/pddlXpSym/safe_safe_30_p_t10.cnf,899.7,899.8,899.67,899.82,899.76,899.73,899.62
Planning/pddlXpSym/safe_safe_30_p_t1.cnf,898.65,899.74,899.71,899.65,899.65,899.6,899.6700000000001
Planning/pddlXpSym/safe_safe_30_p_t2.cnf,899.6999999999999,899.73,899.67,899.61,899.6500000000001,899.68,899.6999999999999
Planning/pddlXpSym/safe_safe_30_p_t3.cnf,899.71,899.6700000000001,899.67,899.9799999999999,899.63,899.64,899.7900000000001
