instance,sharpsat_tw_5,sharpsat_tw_60,sharpsat_tw_900,sharpsat_tw_1800
Planning/pddlXpSym/comm_p05_p_t1.cnf,4.14,47.440000000000005,708.61,1416.9699999999998
Planning/pddlXpSym/comm_p05_p_t2.cnf,5.25,62.8,902.56,1801.95
Planning/pddlXpSym/comm_p05_p_t3.cnf,7.29,64.71000000000001,904.29,1803.92
Planning/pddlXpSym/comm_p05_p_t4.cnf,21.73,79.14999999999999,918.97,1818.61
Planning/pddlXpSym/comm_p05_p_t5.cnf,14.34,71.85,911.5,1811.06
Planning/pddlXpSym/comm_p05_p_t6.cnf,22.91,80.05,919.92,1819.43
Planning/pddlXpSym/comm_p05_p_t7.cnf,30.490000000000002,87.93,927.61,1827.35
Planning/pddlXpSym/comm_p05_p_t8.cnf,68.3,125.69999999999999,965.8299999999999,1865.0800000000002
Planning/pddlXpSym/comm_p05_p_t9.cnf,64.03,122.0,961.01,1861.71
Planning/pddlXpSym/comm_p10_p_t10.cnf,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t1.cnf,4.58,48.92,727.4300000000001,1454.43
Planning/pddlXpSym/comm_p10_p_t2.cnf,134.13,190.25,1040.96,1940.98
Planning/pddlXpSym/comm_p10_p_t3.cnf,138.99,228.0,1080.9599999999998,1982.6200000000001
Planning/pddlXpSym/comm_p10_p_t4.cnf,TO,1398.78,2247.04,3144.6
Planning/pddlXpSym/comm_p10_p_t5.cnf,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t6.cnf,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t7.cnf,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t8.cnf,TO,TO,TO,TO
Planning/pddlXpSym/comm_p10_p_t9.cnf,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d12_g6_p_t10.cnf,5.22,60.24,899.87,1799.43
Planning/pddlXpSym/emptyroom_d12_g6_p_t1.cnf,5.0600000000000005,60.05,899.6,1799.33
Planning/pddlXpSym/emptyroom_d12_g6_p_t2.cnf,5.069999999999999,60.04,899.7099999999999,1799.18
Planning/pddlXpSym/emptyroom_d12_g6_p_t3.cnf,5.069999999999999,60.059999999999995,899.8000000000001,1799.43
Planning/pddlXpSym/emptyroom_d12_g6_p_t4.cnf,5.08,60.07,899.6899999999999,1799.3999999999999
Planning/pddlXpSym/emptyroom_d12_g6_p_t5.cnf,5.1,60.08,899.71,1799.47
Planning/pddlXpSym/emptyroom_d12_g6_p_t6.cnf,5.119999999999999,60.1,899.65,1799.31
Planning/pddlXpSym/emptyroom_d12_g6_p_t7.cnf,5.119999999999999,60.120000000000005,899.7299999999999,1799.26
Planning/pddlXpSym/emptyroom_d12_g6_p_t8.cnf,5.16,60.13,899.75,1799.29
Planning/pddlXpSym/emptyroom_d12_g6_p_t9.cnf,5.140000000000001,60.15,899.82,1799.37
Planning/pddlXpSym/emptyroom_d16_g8_p_t10.cnf,5.34,60.379999999999995,900.03,1799.69
Planning/pddlXpSym/emptyroom_d16_g8_p_t1.cnf,5.0600000000000005,60.050000000000004,899.6600000000001,1799.23
Planning/pddlXpSym/emptyroom_d16_g8_p_t2.cnf,5.07,60.059999999999995,899.66,1799.36
Planning/pddlXpSym/emptyroom_d16_g8_p_t3.cnf,5.079999999999999,60.08,899.7099999999999,1799.3899999999999
Planning/pddlXpSym/emptyroom_d16_g8_p_t4.cnf,5.1,60.07,899.75,1799.3799999999999
Planning/pddlXpSym/emptyroom_d16_g8_p_t5.cnf,5.13,60.129999999999995,899.7099999999999,1799.32
Planning/pddlXpSym/emptyroom_d16_g8_p_t6.cnf,5.140000000000001,60.14,899.89,1799.37
Planning/pddlXpSym/emptyroom_d16_g8_p_t7.cnf,5.2299999999999995,60.22,899.89,1799.46
Planning/pddlXpSym/emptyroom_d16_g8_p_t8.cnf,5.23,60.22,899.9300000000001,1799.26
Planning/pddlXpSym/emptyroom_d16_g8_p_t9.cnf,5.28,60.220000000000006,899.9200000000001,1799.43
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t10.cnf,447.94000000000005,499.21999999999997,1347.6999999999998,2244.07
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t1.cnf,5.0600000000000005,60.040000000000006,899.67,1799.3300000000002
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf,5.0600000000000005,60.06,899.6800000000001,1799.09
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t3.cnf,5.11,60.11,899.76,1799.3799999999999
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t4.cnf,5.21,60.230000000000004,899.88,1799.46
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t5.cnf,108.3,164.66,1002.94,1901.5
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t6.cnf,138.85,194.73000000000002,1032.49,1932.8799999999999
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t7.cnf,122.21,179.39,1016.35,1915.56
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t8.cnf,231.86,285.25,1125.68,2025.75
Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t9.cnf,285.2,340.05,1179.67,2080.62
Planning/pddlXpSym/emptyroom_d24_g12_p_t10.cnf,5.8999999999999995,60.99,900.72,1800.3
Planning/pddlXpSym/emptyroom_d24_g12_p_t1.cnf,5.07,60.059999999999995,899.66,1799.3100000000002
Planning/pddlXpSym/emptyroom_d24_g12_p_t2.cnf,5.08,60.07,899.76,1799.18
Planning/pddlXpSym/emptyroom_d24_g12_p_t3.cnf,5.1,60.1,899.6800000000001,1799.19
Planning/pddlXpSym/emptyroom_d24_g12_p_t4.cnf,5.2,60.22,899.8199999999999,1799.46
Planning/pddlXpSym/emptyroom_d24_g12_p_t5.cnf,5.23,60.25,899.89,1799.59
Planning/pddlXpSym/emptyroom_d24_g12_p_t6.cnf,5.3,60.36000000000001,899.96,1799.78
Planning/pddlXpSym/emptyroom_d24_g12_p_t7.cnf,5.3500000000000005,60.39,899.96,1799.4399999999998
Planning/pddlXpSym/emptyroom_d24_g12_p_t8.cnf,5.54,60.5,900.12,1799.77
Planning/pddlXpSym/emptyroom_d24_g12_p_t9.cnf,5.58,60.56,900.17,1799.8799999999999
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t10.cnf,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t1.cnf,5.069999999999999,60.06,899.67,1799.3899999999999
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t2.cnf,5.09,60.08,899.81,1799.3
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t3.cnf,5.13,60.14,899.73,1799.25
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t4.cnf,5.3100000000000005,60.36,900.04,1799.69
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t5.cnf,5.96,61.15,900.77,1800.35
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t6.cnf,8.54,63.720000000000006,903.3,1802.97
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t8.cnf,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t9.cnf,TO,TO,TO,TO
Planning/pddlXpSym/emptyroom_d4_g2_p_t10.cnf,5.08,60.06,899.67,1799.42
Planning/pddlXpSym/emptyroom_d4_g2_p_t1.cnf,5.0600000000000005,60.019999999999996,899.44,1798.71
Planning/pddlXpSym/emptyroom_d4_g2_p_t2.cnf,5.050000000000001,60.04,899.5699999999999,1799.18
Planning/pddlXpSym/emptyroom_d4_g2_p_t3.cnf,5.05,60.04,899.6400000000001,1799.22
Planning/pddlXpSym/emptyroom_d4_g2_p_t4.cnf,5.0600000000000005,60.04,899.63,1799.36
Planning/pddlXpSym/emptyroom_d4_g2_p_t5.cnf,5.06,60.050000000000004,899.6899999999999,1799.24
Planning/pddlXpSym/emptyroom_d4_g2_p_t6.cnf,5.07,60.05,899.6700000000001,1799.3300000000002
Planning/pddlXpSym/emptyroom_d4_g2_p_t7.cnf,5.07,60.06,899.67,1799.1299999999999
Planning/pddlXpSym/emptyroom_d4_g2_p_t8.cnf,5.07,60.05,899.7099999999999,1799.23
Planning/pddlXpSym/emptyroom_d4_g2_p_t9.cnf,5.0600000000000005,60.06,899.7,1799.2199999999998
Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf,5.21,60.24,899.87,1799.48
Planning/pddlXpSym/emptyroom_d8_g4_p_t1.cnf,5.0600000000000005,60.04,899.5400000000001,1799.1000000000001
Planning/pddlXpSym/emptyroom_d8_g4_p_t2.cnf,5.06,60.04,899.7099999999999,1799.23
Planning/pddlXpSym/emptyroom_d8_g4_p_t3.cnf,5.090000000000001,60.07,899.66,1799.21
Planning/pddlXpSym/emptyroom_d8_g4_p_t4.cnf,5.12,60.080000000000005,899.63,1799.14
Planning/pddlXpSym/emptyroom_d8_g4_p_t5.cnf,5.13,60.11,899.7800000000001,1799.29
Planning/pddlXpSym/emptyroom_d8_g4_p_t6.cnf,5.13,60.14,899.63,1799.28
Planning/pddlXpSym/emptyroom_d8_g4_p_t7.cnf,5.15,60.169999999999995,899.78,1799.14
Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf,5.19,60.18,899.88,1799.47
Planning/pddlXpSym/emptyroom_d8_g4_p_t9.cnf,5.2,60.24,899.89,1799.46
Planning/pddlXpSym/family_grid_new_dispose_4_1_p_t1.cnf,5.510000000000001,50.06,733.3199999999999,1464.99
Planning/pddlXpSym/family_grid_new_dispose_4_1_p_t2.cnf,1014.0799999999999,1111.41,1967.75,2859.7200000000003
Planning/pddlXpSym/flip_1_p_t10.cnf,5.03,60.01,899.47,1798.12
Planning/pddlXpSym/flip_1_p_t1.cnf,5.029999999999999,59.970000000000006,898.21,1797.07
Planning/pddlXpSym/flip_1_p_t2.cnf,5.04,59.97,898.89,1797.1100000000001
Planning/pddlXpSym/flip_1_p_t3.cnf,5.03,60.0,898.47,1797.0800000000002
Planning/pddlXpSym/flip_1_p_t4.cnf,5.029999999999999,60.0,899.26,1796.1399999999999
Planning/pddlXpSym/flip_1_p_t5.cnf,5.04,60.010000000000005,899.38,1798.4899999999998
Planning/pddlXpSym/flip_1_p_t6.cnf,5.04,60.0,899.32,1798.38
Planning/pddlXpSym/flip_1_p_t7.cnf,5.04,60.0,899.5200000000001,1798.6100000000001
Planning/pddlXpSym/flip_1_p_t8.cnf,5.04,60.0,899.56,1796.6200000000001
Planning/pddlXpSym/flip_1_p_t9.cnf,5.04,60.0,899.42,1798.49
Planning/pddlXpSym/flip_no_action_1_p_t10.cnf,5.04,60.019999999999996,899.58,1799.0
Planning/pddlXpSym/flip_no_action_1_p_t1.cnf,5.03,60.01,899.13,1798.01
Planning/pddlXpSym/flip_no_action_1_p_t2.cnf,5.04,60.0,898.9200000000001,1798.04
Planning/pddlXpSym/flip_no_action_1_p_t3.cnf,5.04,60.010000000000005,899.08,1798.14
Planning/pddlXpSym/flip_no_action_1_p_t4.cnf,5.03,60.01,899.39,1797.7
Planning/pddlXpSym/flip_no_action_1_p_t5.cnf,5.039999999999999,60.01,899.48,1797.59
Planning/pddlXpSym/flip_no_action_1_p_t6.cnf,5.04,59.99,899.5400000000001,1798.56
Planning/pddlXpSym/flip_no_action_1_p_t7.cnf,5.03,60.02,899.48,1798.39
Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,5.04,60.0,899.48,1798.87
Planning/pddlXpSym/flip_no_action_1_p_t9.cnf,5.03,60.0,899.55,1798.91
Planning/pddlXpSym/logistics_p2_2_2_p_t1.cnf,TO,TO,TO,TO
Planning/pddlXpSym/ring2_r6_p_t10.cnf,15.97,70.94,910.6,1810.54
Planning/pddlXpSym/ring2_r6_p_t1.cnf,5.04,60.02,899.5699999999999,1799.16
Planning/pddlXpSym/ring2_r6_p_t2.cnf,5.05,60.02,899.64,1799.14
Planning/pddlXpSym/ring2_r6_p_t3.cnf,5.06,60.04,899.6700000000001,1799.1399999999999
Planning/pddlXpSym/ring2_r6_p_t4.cnf,5.08,60.08,899.7,1799.21
Planning/pddlXpSym/ring2_r6_p_t5.cnf,5.92,61.09,900.81,1800.33
Planning/pddlXpSym/ring2_r6_p_t6.cnf,6.16,61.22,900.84,1800.51
Planning/pddlXpSym/ring2_r6_p_t7.cnf,8.81,63.980000000000004,903.62,1803.03
Planning/pddlXpSym/ring2_r6_p_t8.cnf,11.25,66.54,906.23,1805.5800000000002
Planning/pddlXpSym/ring2_r6_p_t9.cnf,20.32,75.15,914.65,1814.6000000000001
Planning/pddlXpSym/ring2_r8_p_t10.cnf,260.03,312.7,1147.18,2050.12
Planning/pddlXpSym/ring2_r8_p_t1.cnf,5.05,60.03,899.6,1799.31
Planning/pddlXpSym/ring2_r8_p_t2.cnf,5.04,60.03,899.59,1799.21
Planning/pddlXpSym/ring2_r8_p_t3.cnf,5.06,60.050000000000004,899.67,1799.3200000000002
Planning/pddlXpSym/ring2_r8_p_t4.cnf,5.16,60.14,899.74,1799.98
Planning/pddlXpSym/ring2_r8_p_t5.cnf,6.46,61.67,901.25,1800.9599999999998
Planning/pddlXpSym/ring2_r8_p_t6.cnf,14.979999999999999,70.13,909.92,1809.64
Planning/pddlXpSym/ring2_r8_p_t7.cnf,123.52000000000001,180.68,1018.2,1918.2
Planning/pddlXpSym/ring2_r8_p_t8.cnf,98.81,154.85000000000002,994.63,1894.0
Planning/pddlXpSym/ring2_r8_p_t9.cnf,444.58,499.72,1337.93,2246.92
Planning/pddlXpSym/ring_3_p_t10.cnf,5.41,60.379999999999995,899.86,1799.6499999999999
Planning/pddlXpSym/ring_3_p_t1.cnf,3.32,39.459999999999994,591.11,1182.0500000000002
Planning/pddlXpSym/ring_3_p_t2.cnf,5.279999999999999,60.27,899.6,1799.29
Planning/pddlXpSym/ring_3_p_t3.cnf,5.29,60.260000000000005,899.8199999999999,1799.4
Planning/pddlXpSym/ring_3_p_t4.cnf,5.31,60.28,899.71,1799.42
Planning/pddlXpSym/ring_3_p_t5.cnf,5.33,60.300000000000004,899.72,1799.29
Planning/pddlXpSym/ring_3_p_t6.cnf,5.33,60.28,899.7900000000001,1799.3
Planning/pddlXpSym/ring_3_p_t7.cnf,5.359999999999999,60.34,899.8199999999999,1799.3200000000002
Planning/pddlXpSym/ring_3_p_t8.cnf,5.35,60.34,899.76,1799.38
Planning/pddlXpSym/ring_3_p_t9.cnf,5.4,60.5,899.65,1799.25
Planning/pddlXpSym/ring_4_p_t10.cnf,4.82,61.85,901.31,1800.93
Planning/pddlXpSym/ring_4_p_t1.cnf,3.3000000000000003,39.16,586.7,1173.31
Planning/pddlXpSym/ring_4_p_t2.cnf,3.46,60.330000000000005,899.94,1799.13
Planning/pddlXpSym/ring_4_p_t3.cnf,3.54,60.33,899.71,1799.44
Planning/pddlXpSym/ring_4_p_t4.cnf,3.61,60.38,899.79,1799.52
Planning/pddlXpSym/ring_4_p_t5.cnf,3.6999999999999997,60.43,899.95,1799.6000000000001
Planning/pddlXpSym/ring_4_p_t6.cnf,3.8,60.58,899.94,1799.6799999999998
Planning/pddlXpSym/ring_4_p_t7.cnf,4.29,60.87,900.47,1800.2800000000002
Planning/pddlXpSym/ring_4_p_t8.cnf,4.85,61.730000000000004,901.0400000000001,1800.48
Planning/pddlXpSym/ring_4_p_t9.cnf,4.81,61.65,901.16,1800.73
Planning/pddlXpSym/ring_5_p_t10.cnf,12.5,69.47,908.95,1808.73
Planning/pddlXpSym/ring_5_p_t1.cnf,3.28,38.98,584.0,1167.8
Planning/pddlXpSym/ring_5_p_t2.cnf,3.4499999999999997,60.43,899.74,1798.9099999999999
Planning/pddlXpSym/ring_5_p_t3.cnf,3.52,60.43,899.77,1799.4099999999999
Planning/pddlXpSym/ring_5_p_t4.cnf,3.6,60.42,899.84,1799.19
Planning/pddlXpSym/ring_5_p_t5.cnf,4.319999999999999,61.16,900.67,1800.1599999999999
Planning/pddlXpSym/ring_5_p_t6.cnf,4.44,61.42,900.87,1800.3400000000001
Planning/pddlXpSym/ring_5_p_t7.cnf,6.949999999999999,63.85,903.76,1802.74
Planning/pddlXpSym/ring_5_p_t8.cnf,7.12,64.07000000000001,903.59,1803.0600000000002
Planning/pddlXpSym/ring_5_p_t9.cnf,10.790000000000001,80.17,906.99,1806.6100000000001
Planning/pddlXpSym/safe_safe_10_p_t10.cnf,5.04,60.03,899.63,1799.23
Planning/pddlXpSym/safe_safe_10_p_t1.cnf,5.029999999999999,60.01,899.51,1798.9
Planning/pddlXpSym/safe_safe_10_p_t2.cnf,5.04,60.01,899.59,1799.1
Planning/pddlXpSym/safe_safe_10_p_t3.cnf,5.04,60.019999999999996,899.7,1799.15
Planning/pddlXpSym/safe_safe_10_p_t4.cnf,5.04,60.02,899.64,1799.27
Planning/pddlXpSym/safe_safe_10_p_t5.cnf,5.04,60.019999999999996,899.6700000000001,1799.31
Planning/pddlXpSym/safe_safe_10_p_t6.cnf,5.04,60.03,899.67,1799.3200000000002
Planning/pddlXpSym/safe_safe_10_p_t7.cnf,5.04,60.02,899.4100000000001,1799.25
Planning/pddlXpSym/safe_safe_10_p_t8.cnf,5.04,60.04,899.51,1799.3100000000002
Planning/pddlXpSym/safe_safe_10_p_t9.cnf,5.04,60.02,899.64,1799.23
Planning/pddlXpSym/safe_safe_2_p_t10.cnf,5.04,60.01,899.7,1799.04
Planning/pddlXpSym/safe_safe_2_p_t1.cnf,5.03,60.01,899.43,1798.42
Planning/pddlXpSym/safe_safe_2_p_t2.cnf,5.03,60.0,899.5799999999999,1798.7900000000002
Planning/pddlXpSym/safe_safe_2_p_t3.cnf,5.04,60.01,899.64,1798.88
Planning/pddlXpSym/safe_safe_2_p_t4.cnf,5.03,60.02,899.5699999999999,1799.1
Planning/pddlXpSym/safe_safe_2_p_t5.cnf,5.03,60.010000000000005,899.96,1799.03
Planning/pddlXpSym/safe_safe_2_p_t6.cnf,5.03,60.01,899.57,1799.11
Planning/pddlXpSym/safe_safe_2_p_t7.cnf,5.050000000000001,60.02,899.59,1799.22
Planning/pddlXpSym/safe_safe_2_p_t8.cnf,5.04,60.010000000000005,899.68,1799.26
Planning/pddlXpSym/safe_safe_2_p_t9.cnf,5.04,60.02,899.5200000000001,1799.1599999999999
Planning/pddlXpSym/safe_safe_30_p_t10.cnf,5.09,60.07,899.82,1799.35
Planning/pddlXpSym/safe_safe_30_p_t1.cnf,5.04,60.019999999999996,899.65,1799.34
Planning/pddlXpSym/safe_safe_30_p_t2.cnf,5.05,60.03,899.61,1799.25
Planning/pddlXpSym/safe_safe_30_p_t3.cnf,5.04,60.019999999999996,899.9799999999999,1799.18
Planning/pddlXpSym/safe_safe_30_p_t4.cnf,5.05,60.05,899.67,1799.4
Planning/pddlXpSym/safe_safe_30_p_t5.cnf,5.06,60.04,899.71,1799.3799999999999
Planning/pddlXpSym/safe_safe_30_p_t6.cnf,5.06,60.04,899.8000000000001,1799.2099999999998
Planning/pddlXpSym/safe_safe_30_p_t7.cnf,5.069999999999999,60.050000000000004,899.6899999999999,1799.34
Planning/pddlXpSym/safe_safe_30_p_t8.cnf,5.06,60.059999999999995,899.63,1799.42
Planning/pddlXpSym/safe_safe_30_p_t9.cnf,5.11,60.06,899.81,1799.29
Planning/pddlXpSym/safe_safe_5_p_t10.cnf,5.029999999999999,60.029999999999994,899.7199999999999,1799.03
Planning/pddlXpSym/safe_safe_5_p_t1.cnf,5.029999999999999,60.0,899.22,1798.68
Planning/pddlXpSym/safe_safe_5_p_t2.cnf,5.04,60.01,899.42,1798.64
Planning/pddlXpSym/safe_safe_5_p_t3.cnf,5.04,60.02,899.6,1798.88
Planning/pddlXpSym/safe_safe_5_p_t4.cnf,5.04,60.02,899.53,1798.87
Planning/pddlXpSym/safe_safe_5_p_t5.cnf,5.029999999999999,60.02,899.59,1799.13
Planning/pddlXpSym/safe_safe_5_p_t6.cnf,5.04,60.019999999999996,899.61,1798.7
Planning/pddlXpSym/safe_safe_5_p_t7.cnf,5.04,60.03,899.49,1799.3700000000001
Planning/pddlXpSym/safe_safe_5_p_t8.cnf,5.04,60.03,899.65,1799.04
Planning/pddlXpSym/safe_safe_5_p_t9.cnf,5.04,60.0,899.64,1799.23
Planning/pddlXpSym/sort_num_s_3_p_t10.cnf,5.15,60.11,899.5899999999999,1799.3
Planning/pddlXpSym/sort_num_s_3_p_t1.cnf,4.27,50.800000000000004,761.11,1522.1299999999999
Planning/pddlXpSym/sort_num_s_3_p_t2.cnf,5.1,60.08,899.57,1799.16
Planning/pddlXpSym/sort_num_s_3_p_t3.cnf,5.1,60.08,899.75,1799.2
Planning/pddlXpSym/sort_num_s_3_p_t4.cnf,5.1,60.1,899.6700000000001,1799.11
Planning/pddlXpSym/sort_num_s_3_p_t5.cnf,5.109999999999999,60.089999999999996,899.61,1799.1299999999999
Planning/pddlXpSym/sort_num_s_3_p_t6.cnf,5.12,60.1,899.64,1799.1299999999999
Planning/pddlXpSym/sort_num_s_3_p_t7.cnf,5.12,60.11,899.68,1799.3999999999999
Planning/pddlXpSym/sort_num_s_3_p_t8.cnf,5.13,60.1,899.65,1799.1399999999999
Planning/pddlXpSym/sort_num_s_3_p_t9.cnf,5.14,60.11000000000001,899.67,1799.3400000000001
Planning/pddlXpSym/sort_num_s_4_p_t10.cnf,25.77,81.46000000000001,920.86,1820.28
Planning/pddlXpSym/sort_num_s_4_p_t1.cnf,4.67,55.660000000000004,834.27,1668.3700000000001
Planning/pddlXpSym/sort_num_s_4_p_t2.cnf,5.09,60.54,900.14,1799.59
Planning/pddlXpSym/sort_num_s_4_p_t3.cnf,5.609999999999999,61.21,900.69,1800.3
Planning/pddlXpSym/sort_num_s_4_p_t4.cnf,7.56,62.91,902.5200000000001,1801.97
Planning/pddlXpSym/sort_num_s_4_p_t5.cnf,9.1,64.33,904.06,1803.3999999999999
Planning/pddlXpSym/sort_num_s_4_p_t6.cnf,11.17,66.67,906.77,1805.9
Planning/pddlXpSym/sort_num_s_4_p_t7.cnf,14.06,69.52,908.86,1808.58
Planning/pddlXpSym/sort_num_s_4_p_t8.cnf,16.91,72.36,911.96,1811.6699999999998
Planning/pddlXpSym/sort_num_s_4_p_t9.cnf,21.54,77.07000000000001,916.63,1816.1200000000001
Planning/pddlXpSym/sort_num_s_5_p_t10.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_5_p_t1.cnf,4.84,57.53,862.1899999999999,1724.26
Planning/pddlXpSym/sort_num_s_5_p_t2.cnf,229.33,278.68,1116.3600000000001,2015.96
Planning/pddlXpSym/sort_num_s_5_p_t3.cnf,748.22,823.35,1637.28,2550.61
Planning/pddlXpSym/sort_num_s_5_p_t4.cnf,3049.28,3091.52,3944.95,4853.29
Planning/pddlXpSym/sort_num_s_5_p_t5.cnf,6594.82,6585.91,TO,TO
Planning/pddlXpSym/sort_num_s_5_p_t6.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_5_p_t7.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_5_p_t8.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_5_p_t9.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t10.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t1.cnf,4.93,58.440000000000005,875.51,1750.94
Planning/pddlXpSym/sort_num_s_6_p_t2.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t3.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t4.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t5.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t6.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t7.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t8.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_6_p_t9.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t10.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t1.cnf,4.9799999999999995,58.95,882.9000000000001,1765.65
Planning/pddlXpSym/sort_num_s_7_p_t2.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t3.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t4.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t5.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t6.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t7.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t8.cnf,TO,TO,TO,TO
Planning/pddlXpSym/sort_num_s_7_p_t9.cnf,TO,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t10.cnf,RTE,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t1.cnf,TO,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t2.cnf,TO,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t3.cnf,TO,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t4.cnf,TO,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t5.cnf,RTE,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t6.cnf,RTE,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t7.cnf,RTE,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t8.cnf,RTE,TO,TO,TO
Planning/pddlXpSym/uts_k10_p_t9.cnf,RTE,TO,TO,TO
Planning/pddlXpSym/uts_k1_p_t10.cnf,5.0600000000000005,60.050000000000004,899.73,1799.37
Planning/pddlXpSym/uts_k1_p_t1.cnf,5.03,60.010000000000005,899.46,1799.01
Planning/pddlXpSym/uts_k1_p_t2.cnf,5.04,60.02,899.93,1798.93
Planning/pddlXpSym/uts_k1_p_t3.cnf,5.04,60.03,899.48,1799.24
Planning/pddlXpSym/uts_k1_p_t4.cnf,5.05,60.019999999999996,899.3,1799.1399999999999
Planning/pddlXpSym/uts_k1_p_t5.cnf,5.06,60.02,899.65,1799.25
Planning/pddlXpSym/uts_k1_p_t6.cnf,5.06,60.03,899.65,1798.9299999999998
Planning/pddlXpSym/uts_k1_p_t7.cnf,5.05,60.05,899.64,1799.1399999999999
Planning/pddlXpSym/uts_k1_p_t8.cnf,5.07,60.06,899.68,1799.18
Planning/pddlXpSym/uts_k1_p_t9.cnf,5.0600000000000005,60.04,899.64,1799.3
Planning/pddlXpSym/uts_k2_p_t10.cnf,26.09,81.1,920.97,1820.6
Planning/pddlXpSym/uts_k2_p_t1.cnf,5.050000000000001,60.02,899.69,1799.23
Planning/pddlXpSym/uts_k2_p_t2.cnf,5.06,60.04,899.61,1799.23
Planning/pddlXpSym/uts_k2_p_t3.cnf,5.359999999999999,60.42,900.05,1799.62
Planning/pddlXpSym/uts_k2_p_t4.cnf,6.92,61.96,901.7,1801.02
Planning/pddlXpSym/uts_k2_p_t5.cnf,7.4399999999999995,62.6,902.31,1802.0700000000002
Planning/pddlXpSym/uts_k2_p_t6.cnf,13.41,68.82,908.3,1807.8
Planning/pddlXpSym/uts_k2_p_t7.cnf,12.959999999999999,68.02,907.8000000000001,1807.32
Planning/pddlXpSym/uts_k2_p_t8.cnf,60.03,114.09,953.35,1853.8
Planning/pddlXpSym/uts_k2_p_t9.cnf,17.71,72.67999999999999,912.36,1812.1100000000001
Planning/pddlXpSym/uts_k3_p_t10.cnf,TO,TO,TO,TO
